	SRR1267943	SRR1267944	SRR1267945	SRR1267946	SRR1267947	SRR1267948	SRR1267949	SRR1267950	SRR1267951	SRR1267952	SRR1267953	SRR1267954	SRR1267955	SRR1267956	SRR1267957	SRR1267959	SRR1267960	SRR1267961	SRR1267962	SRR1267963	SRR1267964	SRR1267965	SRR1267966	SRR1267967	SRR1267968	SRR1267969	SRR1267970	SRR1267971	SRR1267972	SRR1267973	SRR1267974	SRR1267975	SRR1267976	SRR1267977	SRR1267978	SRR1267979	SRR1267980	SRR1267981	SRR1267982	SRR1267983	SRR1267984	SRR1267985	SRR1267986	SRR1267987	SRR1267988	SRR1267989	SRR1267990	SRR1267991	SRR1267958
ENSMUSG00000033373_Fntb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11790.55	6645.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000033955_Tnks1bp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2164.31	0.0	0.0	0.0	636.98	0.0	515.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	697.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000036916_Zfp280c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.61	0.0	1330.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.01	53.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035545_Leng8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1551.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	819.31	0.0	0.0	0.0	0.0	0.0	3502.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490.48	0.0
ENSMUSG00000024077_Strn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56284.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2751.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035378_Shq1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.65	20.48	0.0	117.14	0.0	0.0	0.0	0.0	249.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.0	364.4	0.0	0.0	549.52	0.0	823.55	0.0	0.0	0.0	0.0	0.0	3141.53	953.33	0.0	0.0	0.0	866.87	126.34	0.0
ENSMUSG00000032332_Col12a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089787_Gm15825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021186_Fbln5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000045867_Cradd	264.32	218.97	0.0	113.62	37.39	148.74	925.99	34.76	228.85	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	97.88	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7	15.27	0.0	2.48	0.0	2.11	1.38	0.0	0.0	2.72	0.0	0.0	14.36	0.0	0.0	18.51	0.0	0.65	0.0
ENSMUSG00000020032_Nuak1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022323_Hrsp12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5534.49	0.0	0.0	0.0	0.0
ENSMUSG00000050505_Pcdh20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020124_Usp15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1957.29	0.0	0.0	1403.43	0.0	2721.13	639.48	0.0	0.0	0.0	0.0	721.15	3839.03	1000.05	2222.37	0.0	6948.43	0.0	0.0	377.32	0.0
ENSMUSG00000020181_Nav3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000043019_Edem3	0.0	716.6	0.0	175.4	67.3	63.49	1965.68	170.63	718.98	1306.99	0.0	0.0	357.44	432.83	0.0	0.0	141.27	0.0	0.0	0.0	42.82	137.83	614.57	8293.36	0.0	0.0	8.47	0.0	0.0	0.0	0.0	0.0	0.0	325.44	0.0	0.79	0.0	0.0	0.0	144.1	0.0	0.0	763.23	0.0	0.0	254.95	0.0	610.67	1947.21
ENSMUSG00000086685_Gm15015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029636_Wasf3	0.0	0.0	0.0	984.37	0.0	0.0	0.0	203.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	616.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21	0.0	0.0	0.0
ENSMUSG00000099170_RP23-264N13.2	862.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000048078_Tenm4	0.0	0.0	12507.59	3716.68	1623.19	0.0	0.0	0.0	5819.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8463.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3310.74
ENSMUSG00000030401_Rtn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3772.81	0.0
ENSMUSG00000022306_Zfpm2	334.93	0.0	0.0	136.27	35.24	98.45	0.0	66.62	0.0	5.11	0.0	0.0	59.6	6.41	12.35	0.0	0.0	0.0	0.0	0.95	116.11	173.09	0.0	0.0	350.1	90.46	125.42	0.0	0.0	0.0	6.07	10.64	2.52	115.29	0.0	13.03	0.0	2.79	32.41	32.91	0.0	0.0	2.22	0.0	0.78	26.64	0.0	1.32	1.46
ENSMUSG00000022371_Col14a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047248_C2cd3	0.0	0.0	13410.36	3760.27	1713.81	2989.82	20338.54	2946.6	9954.3	0.0	6333.99	0.0	145.23	1538.83	0.0	4552.09	0.0	11189.1	4925.09	0.0	2955.29	0.0	0.0	0.0	0.0	6671.16	0.0	23301.76	0.0	0.0	0.0	0.0	39.17	349.72	0.0	806.13	0.0	0.0	0.0	158.62	0.0	0.0	0.0	0.0	0.0	0.0	434.06	0.0	8231.6
ENSMUSG00000024397_Aif1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000054162_Spock3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.13
ENSMUSG00000027978_Prss12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.47	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035133_Arhgap5	0.0	0.0	0.0	270.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029675_Eln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000027380_Acoxl	0.0	0.0	0.0	564.96	0.0	414.12	4931.08	124.13	0.0	4.97	12.58	0.0	1.35	0.0	0.0	0.0	0.0	0.0	43.27	9.25	1.11	5.82	3.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.7	0.0	468.54	573.48	0.0	118.27	27.13	71.68	20.12	0.0	60.9	0.0	0.0	0.0	301.51	0.0	181.85	0.0
ENSMUSG00000007783_Cpt1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.66
ENSMUSG00000032238_Rora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000056290_Ms4a4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000085162_Gm12295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59	0.0
ENSMUSG00000065979_Cpped1	3298.9	0.0	0.0	1718.7	191.15	936.77	0.0	88.85	0.0	137.49	0.0	0.0	0.0	0.0	3914.16	0.0	0.0	0.0	0.0	2036.55	7.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13833.41	7.24	0.0	335.74	0.0	0.0	45.21	0.0	0.0	2.23	2301.45	2024.29	0.0	0.0	0.0	0.0	0.0	0.0	87.45	0.0
ENSMUSG00000000359_Rem1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000048234_Rnf149	0.0	322.04	0.0	0.0	0.0	142.67	0.0	0.0	0.0	9618.52	0.0	0.0	2788.43	4802.23	0.0	0.0	1893.51	0.0	3000.34	637.67	6518.15	11769.98	4077.78	30213.99	16248.19	0.0	2129.8	0.0	8685.73	27912.92	1262.18	2025.83	132.88	1616.06	1106.8	226.75	2168.36	5484.52	5135.63	5199.87	2589.3	8021.04	4.37	0.0	3303.65	268.77	2635.89	2047.86	1628.2
ENSMUSG00000031776_Arl2bp	0.0	0.0	0.0	67.87	308.05	0.0	0.0	0.0	0.0	0.0	7229.05	4606.38	110.35	262.95	0.0	350.16	0.0	4898.28	0.0	0.0	7.14	298.79	0.0	0.0	0.0	0.0	129.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	932.09
ENSMUSG00000016128_Stard13	0.0	0.0	0.0	708.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000030732_Chrdl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021285_Ppp1r13b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.82	0.0	0.0	7.49	0.0	0.0	247.44	166.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086790_Gm12911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041638_Gcn1l1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.34	0.0	0.0	0.0	1301.02	0.0	0.0	0.0	0.0	4614.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1173.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4199.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000048332_Lhfp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.82	0.0
ENSMUSG00000022523_Fgf12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004709_Cd244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06	0.0	17.2	0.0	10.45	0.0	0.0	0.0	0.0	0.0	0.0	10.52	0.0	0.0	0.0	0.0	0.97	0.0
ENSMUSG00000093923_Gm5935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000072623_Zfp9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1257.65	0.0	1516.26	0.0	0.0	0.0	0.0	0.0	0.0	646.3	524.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.33	5.47	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2044.43
ENSMUSG00000046828_Mettl21e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018830_Myh11	11831.19	0.0	0.0	0.0	2661.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8813.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029635_Cdk8	0.0	0.0	3168.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11826.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2690.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11006.78	0.0	0.0
ENSMUSG00000045751_Mms22l	0.0	0.0	0.0	234.59	524.38	126.3	0.0	41.53	789.69	782.51	939.49	5214.84	667.26	640.98	0.0	1100.29	248.06	514.77	0.0	0.0	210.41	0.0	0.0	0.0	1066.31	0.0	871.43	0.0	0.0	0.0	228.62	148.8	1497.55	17.89	1278.69	196.93	70.88	2.99	133.65	0.0	0.0	239.17	0.0	135076.02	240.37	184.88	0.0	227.87	0.0
ENSMUSG00000001036_Epn2	49378.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000030726_Pold3	0.0	0.0	179901.9	66517.83	23242.13	102031.74	336670.68	36641.74	109509.05	8556.53	8966.19	0.0	6986.45	5418.94	0.0	12659.56	3857.37	25434.76	0.0	5477.62	2119.73	5739.5	6165.96	0.0	963.36	29104.77	14656.01	398209.28	0.0	168641.53	12776.52	12866.27	13318.37	10549.05	9341.8	8883.24	16394.29	5283.97	11343.18	10736.06	0.0	11774.55	7692.94	0.0	0.0	6922.07	30517.47	12351.43	8519.94
ENSMUSG00000037145_2210407C18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097632_4930552P12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000127_Fer	2190.41	0.0	0.0	0.0	0.0	1477.56	0.0	380.5	0.0	171.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019773_Fbxo5	0.0	0.0	0.0	53599.5	0.0	0.0	0.0	0.0	0.0	6632.42	0.0	0.0	2107.27	0.0	0.0	0.0	0.0	0.0	0.0	82422.52	16626.15	27155.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40281.91	0.0	0.0	0.0	23256.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12691.09	0.0
ENSMUSG00000097742_Gm26535	0.0	0.0	0.0	121.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001525_Tubb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21586.47	0.0	10672.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50429.5
ENSMUSG00000037946_Fgd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	987.47	0.0	3.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000003948_Mmd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23	0.0
