	SRR925703	SRR925714	SRR925716	SRR925726	SRR934637	SRR925697	SRR934636	SRR925689	SRR925690	SRR925691	SRR925692	SRR925702	SRR925707	SRR925708	SRR925709	SRR925710	SRR925713	SRR925715	SRR925717	SRR934638	SRR934639	SRR925706	SRR925693	SRR925694	SRR925695	SRR925696	SRR925698	SRR925699	SRR925700	SRR925701	SRR925704	SRR925705	SRR925711	SRR925718	SRR925723	SRR925724	SRR925725	SRR925727	SRR925729	SRR925735	SRR925736	SRR925740	SRR925741	SRR925742	SRR934631	SRR934632	SRR934633	SRR934640	SRR934641	SRR934642	SRR934643	SRR934644	SRR934645
ENSG00000185787_MORF4L1	21802.59	43147.67	11293.57	35009.65	50268.92	0.0	1581.62	440.43	4140.75	1644.57	0.0	10347.4	18235.34	10878.9	10388.35	11188.44	13320.03	6071.3	0.0	6825.07	29812.51	25908.55	56088.11	409.0	25757.6	21801.22	7739.45	883.47	626.1	0.0	8333.44	3268.01	3758.18	1483.14	8594.2	12723.58	26652.62	38112.78	4485.96	9075.0	6004.01	0.0	25976.57	3026.4	0.0	530.8	7967.47	1444.09	2035.43	1157.39	927.98	279.18	798.81
ENSG00000177103_DSCAML1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164941_INTS8	3474.44	3286.65	0.0	3788.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1575.66	0.0	0.0	2838.24	6806.95	715.75	0.0	3219.01	0.0	137.63	4843.25	4014.4	3834.24	379.04	358.54	951.92	5567.61	3078.16	1434.44	0.0	2851.68	1315.56	2196.02	5005.47	358.26	522.45	0.0	0.0	1284.13	0.0	0.0	0.0	0.0	1002.25	1204.35	0.0	727.21	0.0	1560.05
ENSG00000100526_CDKN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2324.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149196_C11orf73	294.97	580.93	198.81	0.0	0.0	416.39	0.0	0.0	1087.14	463.01	295.2	146.05	127.33	249.9	239.66	324.42	375.51	272.26	0.0	0.0	804.62	428.28	189.0	0.0	171.4	227.54	220.54	285.04	299.58	340.03	158.35	160.59	234.19	762.29	355.01	110.24	126.68	273.15	0.0	0.0	362.66	0.0	124.28	223.27	0.0	0.0	115.6	0.0	1221.63	0.0	0.0	0.0	262.1
ENSG00000138696_BMPR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000141161_UNC45B	7.52	0.0	1.67	0.0	0.0	0.0	2.36	0.0	0.0	0.0	0.0	0.0	2.08	0.0	0.0	0.0	16.28	0.0	0.0	6.11	8.8	1.54	0.0	0.0	0.0	0.0	0.0	0.0	18.3	0.0	0.0	0.0	815.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197085_NPSR1-AS1	3.78	0.0	0.3	0.0	0.0	0.14	0.0	0.15	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	1.57	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.24	0.19	0.0	0.0	0.38	4.59	0.12	1.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257923_CUX1	2323.4	772.01	431.25	466.47	0.0	181.06	0.0	812.25	1100.91	670.49	2281.85	1298.03	722.22	265.41	273.9	289.74	530.56	210.31	3151.81	305.53	0.0	2370.08	0.0	1586.86	1800.24	3339.89	424.23	548.77	291.74	497.59	497.88	784.81	0.0	0.0	1014.94	1207.09	6967.5	2535.81	299.98	601.98	268.02	0.0	0.0	3449.03	1180.73	1133.76	642.79	0.0	546.06	0.0	286.56	0.0	476.09
ENSG00000169247_SH3TC2	0.0	23.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	819.14	0.0	99.34	0.0	0.0	32.53	29.31	0.0	0.0	0.0	0.0	58.5	0.0	0.0	25.21	0.0	242.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162399_BSND	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58	0.0	0.0	0.0	0.0	1.37	2.92	1.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17	0.0	464.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.06	0.0	3.77	0.0	0.0	0.0	5.42	0.0	0.0	0.0	0.0	0.0	1.66
ENSG00000145526_CDH18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234456_MAGI2-AS3	0.0	842.18	950.62	0.0	0.0	0.0	218.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180233_ZNRF2	0.0	100.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.98	199.48	0.0	0.0	0.0	0.0	0.0	0.0	35.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197971_MBP	0.0	0.0	0.0	16.04	445.92	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000118971_CCND2	5.34	0.0	6.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.06	0.0	0.0	0.0	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265554_RP11-419J16.1	5.06	0.0	2.66	0.0	3.66	0.0	0.0	0.0	0.0	0.0	0.0	1.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38	0.0	0.0	0.0	0.0	1.43	1.73	0.0	9.33	0.78	0.68	0.4	0.0	1.28	0.0	1.72	0.0	0.0	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78
ENSG00000007129_CEACAM21	5.93	0.0	1.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.01	0.0	2.96	0.0	0.0	0.0	5.18	0.0	0.0	0.0	0.0	0.0	1.48	4.51	0.0	0.0	0.0	0.0	1.78	0.0	0.0	0.0	0.0	16.61	16.08	0.0	7.24	0.0	0.0
ENSG00000157927_RADIL	0.0	0.0	48.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000138468_SENP7	0.0	79.76	0.0	35.63	0.0	53.93	0.0	0.0	0.0	0.0	0.0	0.0	27.48	41.44	18.36	24.31	119.33	39.07	0.0	0.0	0.0	68.47	263.09	0.0	0.0	102.29	0.0	0.0	0.0	0.0	0.0	50.7	0.0	15.89	90.49	88.24	0.0	0.0	27.56	19.14	0.0	0.0	107.99	41.1	0.0	5.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229474_PATL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.13	0.0	8.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103319_EEF2K	1968.44	1868.34	601.27	759.36	4937.22	1058.63	0.0	1222.1	1375.64	984.55	0.0	305.08	1009.04	800.01	684.43	1089.71	1020.5	947.67	784.44	0.0	1611.34	1064.18	1905.49	1874.15	1555.9	1689.09	1421.96	708.36	1131.4	1093.49	3164.91	1813.42	1486.93	2753.5	1539.78	966.27	773.36	2231.55	1706.58	998.87	431.24	0.0	2837.06	1271.14	0.0	0.0	1329.94	0.0	0.0	5848.7	1231.72	0.0	1043.67
ENSG00000118898_PPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1072.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000113360_DROSHA	2600.98	1983.37	3103.22	6494.87	0.0	4219.48	0.0	2071.9	4542.15	1796.84	1804.99	4040.21	1770.52	4506.5	3525.75	6029.66	6024.75	6224.27	0.0	0.0	0.0	2645.81	0.0	0.0	5327.13	0.0	2330.6	0.0	1619.28	0.0	4323.05	2956.89	1091.95	1481.49	2040.15	2310.23	1731.38	0.0	0.0	3103.72	3831.94	1969.32	3770.31	2100.99	974.37	0.0	1841.43	0.0	0.0	0.0	0.0	0.0	3275.73
ENSG00000184384_MAML2	66.28	37.67	0.0	0.0	0.0	70.69	0.0	3.17	23.91	16.08	10.55	24.88	67.02	13.12	0.0	112.31	133.24	78.29	0.0	0.0	0.0	123.65	0.0	7.95	3.87	3.96	0.0	8.0	3.56	1.09	0.0	0.25	11.96	1.1	8.78	0.0	41.64	5.77	9.75	9.24	21.66	0.83	30.06	0.14	3.36	2.13	3.51	0.0	0.0	0.0	1.01	0.0	0.34
ENSG00000061455_PRDM6	3.6	4.57	1.85	0.0	0.0	31.95	0.0	0.95	3.47	1.34	1.23	2.2	0.0	0.0	3.69	9.32	10.1	0.22	11.16	0.0	0.46	0.37	3.45	0.0	24.79	50.74	0.0	2.34	1.03	5.54	0.0	585.05	4.37	14.9	31.11	15.84	0.0	29.25	2.01	0.0	0.0	3.41	3.11	3.92	0.33	0.0	0.0	0.0	0.0	0.0	51.95	0.0	0.0
ENSG00000173273_TNKS	0.0	0.0	770.75	0.0	0.0	1205.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1094.6	0.0	0.0	0.0	0.0	0.0	0.0	480.55	0.0	0.0	905.58	1817.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187243_MAGED4B	1188.99	0.0	289.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.34	0.0	0.0	0.0	4.27	307.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3082.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1991.03	0.0	1346.18	0.0	3208.68	453.43	0.0	0.0	0.0	0.0	24.8	0.0	0.0	0.0	1080.03	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236299_RP11-340I6.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231890_DARS-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66	11.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000141447_OSBPL1A	585.4	1050.3	45.78	106.93	600.62	189.86	0.0	0.0	77.0	63.03	53.26	128.95	165.65	59.08	0.0	196.47	681.08	232.08	561.99	0.0	254.58	157.28	391.18	0.0	195.23	159.41	198.91	0.0	0.0	0.0	242.32	119.48	55.18	89.55	116.02	261.74	226.44	572.39	307.26	91.23	141.39	0.0	32.97	202.59	0.0	0.0	98.92	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000158161_EYA3	0.0	0.0	0.0	0.0	0.0	1085.09	0.0	0.0	0.0	0.0	0.0	0.0	439.46	1087.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000126216_TUBGCP3	1174.03	1078.76	0.0	2110.73	1658.95	2078.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1411.48	1809.07	3672.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1212.05	1472.48	1995.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	479.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000155011_DKK2	7.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000129566_TEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170959_DCDC1	6.78	4.73	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22	3.77	0.0	0.0	0.0	0.0	0.0	27.86	0.0	0.9	0.95	1.97	0.0	0.0	0.0	0.57	0.0	7.17	0.0	0.0	23.99	1.96	1.49	0.0	3.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97	0.0	0.0
ENSG00000173226_IQCB1	324.78	1309.51	236.68	771.45	0.0	549.93	0.0	112.72	0.0	102.62	74.2	226.03	114.53	361.89	233.47	224.92	524.76	526.03	0.0	102.77	0.0	2324.8	0.0	0.0	489.77	505.35	551.17	55.77	57.84	41.03	411.64	209.76	345.2	0.0	0.0	219.52	349.55	0.0	272.28	233.65	0.0	0.0	204.05	228.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144935_TRPC1	61.31	338.96	0.0	155.99	0.0	166.64	0.0	0.0	0.0	0.0	0.0	27.1	0.0	0.0	3.7	37.83	92.86	9.42	0.0	48.68	172.86	43.35	148.76	0.0	2.58	49.05	1.43	0.0	0.0	0.0	21.95	19.19	174.51	29.79	19.79	31.14	0.0	0.0	0.0	1.97	0.0	0.0	20.65	16.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000119673_ACOT2	1684.85	1427.53	1409.39	3767.01	0.0	2293.69	0.0	0.0	1693.74	1291.86	0.0	452.35	1574.47	1125.25	1016.93	1159.66	4575.04	1362.46	0.0	1053.75	2329.95	4903.23	7698.64	0.0	8120.71	5214.66	4119.46	0.0	1455.45	0.0	3925.41	2423.8	4168.16	646.17	2339.5	2846.64	0.0	6920.62	0.0	1183.29	9626.34	0.0	2755.49	1666.82	0.0	0.0	66.73	0.0	0.0	0.0	4101.66	0.0	0.0
ENSG00000145901_TNIP1	0.0	4831.08	0.0	8334.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10397.18	6845.66	0.0	3820.92	5535.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5240.18	0.0	0.0	0.0	2471.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214883_RP11-574M7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248139_CUL4AP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225881_AC009365.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130382_MLLT1	787.97	2483.12	3553.22	826.98	0.0	3420.93	7937.56	2878.0	0.0	2513.62	2513.11	384.77	0.0	0.0	3077.6	2215.91	3006.02	800.88	2520.13	4849.17	7917.14	3485.48	3280.2	1734.33	1540.04	1712.01	4148.85	2468.8	1955.65	2492.59	1954.27	307.51	1311.32	3851.5	1362.14	1574.75	2533.86	2629.92	622.72	2044.93	2855.15	2915.92	1689.4	2251.9	3953.9	3819.55	2734.67	3629.78	5112.11	3485.11	2727.65	4901.96	2078.88
ENSG00000263069_CTD-2047H16.4	163.13	49.13	65.34	0.0	0.0	0.0	0.0	0.0	0.0	24.41	0.0	0.0	28.85	15.68	34.06	0.0	0.0	23.63	0.0	0.0	0.0	41.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	3.7	19.49	0.0	0.0	142.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.33
ENSG00000040731_CDH10	2.3	4.79	6.94	7.48	0.0	0.0	0.0	3.57	14.37	5.87	9.08	1.26	0.0	0.0	0.0	0.0	0.0	0.0	11.17	0.0	0.0	0.0	0.0	0.0	0.0	6.3	62.82	0.0	169.11	0.0	1838.87	43.54	908.68	0.0	0.0	11.52	0.0	175.44	0.0	2.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.0	0.0
ENSG00000047230_CTPS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	846.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000114670_NEK11	0.0	0.0	0.0	32.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000219665_CTD-2006C1.2	582.28	323.05	168.01	338.78	0.0	183.21	0.0	0.0	0.0	0.0	0.0	0.0	73.67	122.87	122.84	274.05	183.67	19.47	258.63	6.42	0.0	0.0	94.3	2.44	162.84	61.77	502.28	0.0	9.21	35.02	131.73	78.43	194.25	217.2	78.16	76.55	88.04	89.53	0.0	22.36	141.34	0.0	28.2	87.01	0.0	0.0	21.48	0.0	0.0	0.0	50.05	0.0	13.19
ENSG00000143171_RXRG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0	2.12	0.0	0.0	0.0	142.98	0.0	0.0	7.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13
ENSG00000065989_PDE4A	0.0	0.0	0.0	0.0	0.0	0.0	1994.89	268.45	0.0	0.0	0.0	0.0	0.0	0.0	39.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.69	2.22	81.01	177.98	73.04	201.1	59.03	12.55	38.41	289.56	0.0	0.0	46.26	41.54	7.58	0.0	1.13	22.5	20.62	1.17	0.0	5.91	5.96	5.25	0.0	0.0	69.92	21.6	0.0	11.84
ENSG00000249613_RP13-612N21.1	9.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.0	2.61	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244694_PTCHD4	1.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049323_LTBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.98	0.0	0.0	129.4	341.89	877.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.43	165.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.68	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248869_RP11-138I17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260133_CA5AP1	25.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134780_DAGLA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.98	40.55	0.0	0.0	105.43	18.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156639_ZFAND3	0.0	215.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	978.74	0.0	0.0	348.25	0.0	538.83	0.0	0.0	0.0	0.0	290.18	224.45	423.16	369.23	251.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.85	0.0	0.0	0.0	0.0	0.0	0.0
